Start_Date,End_Date,Portfolio_Start,Portfolio_End,Portfolio_Return_Pct,Leveraged_Return_Pct,VIX,VIX_Fast,Benchmark_Return_Pct,Top10,Changes,BKNG_Pct,BKNG_Ret,BKNG_LevRet,DRYS-201910_Pct,DRYS-201910_Ret,DRYS-201910_LevRet,RESP-200803_Pct,RESP-200803_Ret,RESP-200803_LevRet,ILMN_Pct,ILMN_Ret,ILMN_LevRet,PRGO_Pct,PRGO_Ret,PRGO_LevRet,BUCY-201107_Pct,BUCY-201107_Ret,BUCY-201107_LevRet,CPRT_Pct,CPRT_Ret,CPRT_LevRet,ENERQ-201209_Pct,ENERQ-201209_Ret,ENERQ-201209_LevRet,IMCL-200811_Pct,IMCL-200811_Ret,IMCL-200811_LevRet,MYGN_Pct,MYGN_Ret,MYGN_LevRet,DLTR_Pct,DLTR_Ret,DLTR_LevRet,STRA_Pct,STRA_Ret,STRA_LevRet,PRDO_Pct,PRDO_Ret,PRDO_LevRet,DNDNQ-201506_Pct,DNDNQ-201506_Ret,DNDNQ-201506_LevRet,NTES_Pct,NTES_Ret,NTES_LevRet,TIVO-202005_Pct,TIVO-202005_Ret,TIVO-202005_LevRet,GMCR-201603_Pct,GMCR-201603_Ret,GMCR-201603_LevRet,TCOM_Pct,TCOM_Ret,TCOM_LevRet,VMED-201306_Pct,VMED-201306_Ret,VMED-201306_LevRet,HGSI-201208_Pct,HGSI-201208_Ret,HGSI-201208_LevRet,WOLF_Pct,WOLF_Ret,WOLF_LevRet,UAL_Pct,UAL_Ret,UAL_LevRet,FFIV_Pct,FFIV_Ret,FFIV_LevRet,NFLX_Pct,NFLX_Ret,NFLX_LevRet,ENDPQ-202405_Pct,ENDPQ-202405_Ret,ENDPQ-202405_LevRet,ATML-201604_Pct,ATML-201604_Ret,ATML-201604_LevRet,RVBD-201504_Pct,RVBD-201504_Ret,RVBD-201504_LevRet,TIBX-201412_Pct,TIBX-201412_Ret,TIBX-201412_LevRet,SINA-202103_Pct,SINA-202103_Ret,SINA-202103_LevRet,CHTR_Pct,CHTR_Ret,CHTR_LevRet,FOSL_Pct,FOSL_Ret,FOSL_LevRet,TSCO_Pct,TSCO_Ret,TSCO_LevRet,MNST_Pct,MNST_Ret,MNST_LevRet,VRUS-201201_Pct,VRUS-201201_Ret,VRUS-201201_LevRet,SHPG-201901_Pct,SHPG-201901_Ret,SHPG-201901_LevRet,ULTA_Pct,ULTA_Ret,ULTA_LevRet,REGN_Pct,REGN_Ret,REGN_LevRet,EQIX_Pct,EQIX_Ret,EQIX_LevRet,SBAC_Pct,SBAC_Ret,SBAC_LevRet,MLNX-202004_Pct,MLNX-202004_Ret,MLNX-202004_LevRet,MDVN-201609_Pct,MDVN-201609_Ret,MDVN-201609_LevRet,NDSN_Pct,NDSN_Ret,NDSN_LevRet,ARMH-201609_Pct,ARMH-201609_Ret,ARMH-201609_LevRet,QGEN_Pct,QGEN_Ret,QGEN_LevRet,TSLA_Pct,TSLA_Ret,TSLA_LevRet,RYAAY_Pct,RYAAY_Ret,RYAAY_LevRet,BEAV-201704_Pct,BEAV-201704_Ret,BEAV-201704_LevRet,MLCO_Pct,MLCO_Ret,MLCO_LevRet,JAZZ_Pct,JAZZ_Ret,JAZZ_LevRet,ICPT-202311_Pct,ICPT-202311_Ret,ICPT-202311_LevRet,SLXP-201503_Pct,SLXP-201503_Ret,SLXP-201503_LevRet,PPC_Pct,PPC_Ret,PPC_LevRet,SWKS_Pct,SWKS_Ret,SWKS_LevRet,ODFL_Pct,ODFL_Ret,ODFL_LevRet,FTRCQ-202104_Pct,FTRCQ-202104_Ret,FTRCQ-202104_LevRet,CTAS_Pct,CTAS_Ret,CTAS_LevRet,INCY_Pct,INCY_Ret,INCY_LevRet,HAS_Pct,HAS_Ret,HAS_LevRet,ANAC-201606_Pct,ANAC-201606_Ret,ANAC-201606_LevRet,DXCM_Pct,DXCM_Ret,DXCM_LevRet,JBLU_Pct,JBLU_Ret,JBLU_LevRet,SABR_Pct,SABR_Ret,SABR_LevRet,VRSN_Pct,VRSN_Ret,VRSN_LevRet,JKHY_Pct,JKHY_Ret,JKHY_LevRet,OTEX_Pct,OTEX_Ret,OTEX_LevRet,IDXX_Pct,IDXX_Ret,IDXX_LevRet,MELI_Pct,MELI_Ret,MELI_LevRet,MRVL_Pct,MRVL_Ret,MRVL_LevRet,STLD_Pct,STLD_Ret,STLD_LevRet,ALGN_Pct,ALGN_Ret,ALGN_LevRet,SNPS_Pct,SNPS_Ret,SNPS_LevRet,CGNX_Pct,CGNX_Ret,CGNX_LevRet,IPGP_Pct,IPGP_Ret,IPGP_LevRet,TTWO_Pct,TTWO_Ret,TTWO_LevRet,OLED_Pct,OLED_Ret,OLED_LevRet,PPLI_Pct,PPLI_Ret,PPLI_LevRet,NKTR_Pct,NKTR_Ret,NKTR_LevRet,LULU_Pct,LULU_Ret,LULU_LevRet,ABMD-202212_Pct,ABMD-202212_Ret,ABMD-202212_LevRet,FTNT_Pct,FTNT_Ret,FTNT_LevRet,SRPT_Pct,SRPT_Ret,SRPT_LevRet,TEAM_Pct,TEAM_Ret,TEAM_LevRet,GRMN_Pct,GRMN_Ret,GRMN_LevRet,OKTA_Pct,OKTA_Ret,OKTA_LevRet,CSGP_Pct,CSGP_Ret,CSGP_LevRet,LNT_Pct,LNT_Ret,LNT_LevRet,ROKU_Pct,ROKU_Ret,ROKU_LevRet,SGEN-202312_Pct,SGEN-202312_Ret,SGEN-202312_LevRet,QRVO_Pct,QRVO_Ret,QRVO_LevRet,TER_Pct,TER_Ret,TER_LevRet,PODD_Pct,PODD_Ret,PODD_LevRet,LBRDK_Pct,LBRDK_Ret,LBRDK_LevRet,DOCU_Pct,DOCU_Ret,DOCU_LevRet,PDD_Pct,PDD_Ret,PDD_LevRet,ALNY_Pct,ALNY_Ret,ALNY_LevRet,MRNA_Pct,MRNA_Ret,MRNA_LevRet,COUP-202302_Pct,COUP-202302_Ret,COUP-202302_LevRet,GEN_Pct,GEN_Ret,GEN_LevRet,HZNP-202310_Pct,HZNP-202310_Ret,HZNP-202310_LevRet,QDEL_Pct,QDEL_Ret,QDEL_LevRet,ZS_Pct,ZS_Ret,ZS_LevRet,PTON_Pct,PTON_Ret,PTON_LevRet,CRWD_Pct,CRWD_Ret,CRWD_LevRet,ENPH_Pct,ENPH_Ret,ENPH_LevRet,XAUUSD_Pct,XAUUSD_Ret,XAUUSD_LevRet,BKR_Pct,BKR_Ret,BKR_LevRet,FANG_Pct,FANG_Ret,FANG_LevRet,ON_Pct,ON_Ret,ON_LevRet,RPRX_Pct,RPRX_Ret,RPRX_LevRet,EXE_Pct,EXE_Ret,EXE_LevRet,FSLR_Pct,FSLR_Ret,FSLR_LevRet,AXON_Pct,AXON_Ret,AXON_LevRet,FOX_Pct,FOX_Ret,FOX_LevRet,FOXA_Pct,FOXA_Ret,FOXA_LevRet,LLYVA_Pct,LLYVA_Ret,LLYVA_LevRet,ESLT_Pct,ESLT_Ret,ESLT_LevRet,LLYVK_Pct,LLYVK_Ret,LLYVK_LevRet,STX_Pct,STX_Ret,STX_LevRet,WDC_Pct,WDC_Ret,WDC_LevRet,CHRW_Pct,CHRW_Ret,CHRW_LevRet,LITE_Pct,LITE_Ret,LITE_LevRet,SNDK_Pct,SNDK_Ret,SNDK_LevRet,NBIS_Pct,NBIS_Ret,NBIS_LevRet,RVMD_Pct,RVMD_Ret,RVMD_LevRet
2012-01-31,2012-02-29,161242.44,177696.06,10.2,10.2,19.4,False,5.4,"ULTA, REGN, TSCO, PETM-201503, PNRA-201707, LULU, RGLD, LKQ, BMRN, VRSK",SHPG-201901→REGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,5.97,5.97,,,,,,,,,,33.33,9.31,9.31,33.33,15.33,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,2012-03-30,178604.91,196516.72,10.03,10.03,18.4,False,3.24,"REGN, ULTA, TSCO, EQIX, PETM-201503, CTAS, LULU, CHTR, VRSK, DISH-202312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,5.96,5.96,,,,,,,,,,33.33,12.84,12.84,33.33,11.29,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,2012-04-30,197468.5,207473.63,5.07,5.07,15.5,False,-0.63,"REGN, EQIX, ULTA, VRSK, PETM-201503, LULU, SBAC, TSCO, CTAS, JBHT",TSCO→EQIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-5.07,-5.07,33.33,15.98,15.98,33.33,4.29,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-30,2012-05-31,208470.39,209147.25,0.32,0.33,17.2,False,-4.37,"REGN, VRSK, EQIX, TSCO, ULTA, CTRX-201507, SBAC, PETM-201503, CTAS, LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,1.35,1.35,33.33,0.29,0.29,33.33,-0.66,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,2012-06-29,210159.47,207621.46,-1.21,-1.21,24.1,False,1.65,"REGN, EQIX, VRSK, TSCO, ULTA, PETM-201503, SBAC, CTRX-201507, BMRN, LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,4.49,4.49,33.33,-15.8,-15.8,33.33,7.69,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,2012-07-31,208588.5,215697.4,3.41,3.41,17.1,False,-0.07,"REGN, EQIX, SBAC, PETM-201503, VRSK, CTRX-201507, ULTA, WBD, ASML, BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-9.1,-9.1,33.33,17.89,17.89,33.33,1.44,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,2012-08-31,216628.79,232585.66,7.37,7.37,18.9,False,5.2,"REGN, SBAC, VRSK, PETM-201503, EQIX, ASML, CHTR, PPLI, CTRX-201507, WBD",ULTA→SBAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,9.95,9.95,33.33,10.93,10.93,33.33,1.22,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,2012-09-28,233545.41,243340.99,4.19,4.19,17.5,False,1.85,"SBAC, EQIX, PETM-201503, REGN, CHTR, ASML, VRSK, STRZA-201612, LKQ, ULTA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,3.11,3.11,33.33,4.25,4.25,33.33,5.22,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,2012-10-31,244456.66,219112.87,-10.37,-10.37,15.7,False,-2.86,"MLNX-202004, ONXX-201309, SBAC, EQIX, CNQR-201412, PETM-201503, CHTR, REGN, LBTYA, TWTC-201410",REGN→MLNX-202004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-12.36,-12.36,33.33,5.5,5.5,33.33,-24.25,-24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,2012-11-30,220020.21,242489.09,10.21,10.21,18.6,False,4.04,"SBAC, REGN, ONXX-201309, EQIX, LBTYA, CHTR, STRZA-201612, TWTC-201410, LKQ, PETM-201503",MLNX-202004→REGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,24.07,24.07,33.33,2.86,2.86,33.33,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,2012-12-31,243453.6,252411.18,3.68,3.68,15.9,False,2.0,"SBAC, REGN, STRZA-201612, ONXX-201309, EQIX, LKQ, LBTYA, TWTC-201410, CTAS, MLNX-202004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-3.1,-3.1,33.33,11.0,11.0,33.33,3.14,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-01-31,253396.52,257165.13,1.49,1.49,18.0,False,8.1,"MDVN-201609, ILMN, NDSN, CTAS, ARMH-201609, ASML, LKQ, ONXX-201309, URBN, DISH-202312","EQIX→ILMN, REGN→MDVN-201609, SBAC→NDSN",,,,,,,,,,33.33,-8.92,-8.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,6.25,6.25,33.33,7.13,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,2013-02-28,258198.33,249900.38,-3.21,-3.21,14.3,False,-0.25,"MDVN-201609, ARMH-201609, URBN, RYAAY, JBHT, TRMB, NDSN, ASML, LKQ, TWTC-201410",ILMN→ARMH-201609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-9.6,-9.6,33.33,-6.03,-6.03,33.33,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,2013-03-29,250912.81,247831.98,-1.23,-1.23,15.5,False,3.29,"ARMH-201609, NFLX, QGEN, ASML, RYAAY, JBHT, URBN, BMRN, ONXX-201309, LKQ","MDVN-201609→NFLX, NDSN→QGEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,0.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-2.64,-2.64,33.33,-1.68,-1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,2013-04-30,248765.08,266598.69,7.17,7.17,12.7,False,4.83,"CHTR, WOLF, JBHT, ONXX-201309, BMRN, NFLX, RYAAY, BEAV-201704, ARMH-201609, CPRT","ARMH-201609→CHTR, QGEN→WOLF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,6.0,6.0,,,,,,,33.33,18.44,18.44,,,,,,,,,,,,,,,,33.33,-2.93,-2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,2013-05-31,267518.64,290798.24,8.7,8.7,13.5,False,5.14,"WOLF, CHTR, BMRN, ONXX-201309, NFLX, BEAV-201704, ARMH-201609, RYAAY, HAS, CPRT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,10.22,10.22,,,,,,,33.33,4.71,4.71,,,,,,,,,,,,,,,,33.33,11.18,11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,2013-06-28,291777.82,297859.94,2.08,2.08,16.3,False,-1.08,"TSLA, CHTR, GMCR-201603, NFLX, WOLF, RYAAY, ARMH-201609, BEAV-201704, ASML, HAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,2.37,2.37,,,,,,,33.33,-6.7,-6.7,,,,,,,,,,,,,,,,33.33,10.58,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28,2013-07-31,298752.51,334712.53,12.04,12.04,16.9,False,8.46,"TSLA, WOLF, GMCR-201603, RYAAY, CHTR, ILMN, MLCO, EA, BEAV-201704, HAS",NFLX→TSLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,9.51,9.51,,,,,,,,,,,,,,,,,,,,,,,,,33.33,1.53,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,25.07,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,2013-08-30,335771.46,317085.67,-5.57,-5.57,13.4,False,-0.17,"GMCR-201603, RYAAY, WOLF, EA, BEAV-201704, ILMN, MLCO, SPLK-202403, HAS, TSCO","CHTR→GMCR-201603, TSLA→RYAAY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,11.8,11.8,,,,,,,,,,33.33,-20.62,-20.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-7.88,-7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,2013-09-30,317994.42,349926.89,10.04,10.04,17.0,False,5.19,"BEAV-201704, MLCO, ILMN, EA, TRIP, RYAAY, SGEN-202312, NTES, LKQ, ASML","GMCR-201603→BEAV-201704, WOLF→MLCO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,4.8,4.8,33.33,8.26,8.26,33.33,17.07,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
